DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,Id,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,Year,YearText,WashingtoniansAffectedRange,BreachLifecycleRange,DaysToContainBreach,DaysToIdentifyBreach,DaysBreachLifecycle,DiscoveredInProgress,DaysOfExposure,DaysElapsedBetweenEndAndDiscovery,EndedOnDayDiscovered,DaysElapsedBeforeNotification,DaysOfExposureRange
12/18/2020 12:00:00 AM,08/24/2021 12:00:00 AM,Cyberattack,,,"SmartStart Employment Screening, Inc.",10863,Malware,639,Business,Other,2022,2022,500-999,Unknown,,,,FALSE,,,FALSE,249,Unknown
06/29/2021 12:00:00 AM,08/27/2021 12:00:00 AM,Cyberattack,06/18/2021 12:00:00 AM,06/29/2021 12:00:00 AM,"CareATC, Inc.",10864,Phishing,600,Health,,2022,2022,500-999,Jan-99,0,11,11,TRUE,11,,TRUE,59,Jan-99
08/17/2020 12:00:00 AM,12-01-20 0:00,Unauthorized Access,05/19/2020 12:00:00 AM,08/17/2020 12:00:00 AM,Kitsap County Credit Union,10913,,3268,Finance,,2021,2021,"1,000-9,999",Jan-99,0,90,90,TRUE,90,,TRUE,106,Jan-99
07-07-21 0:00,09-03-21 0:00,Cyberattack,07-07-21 0:00,07-07-21 0:00,Famous Smoke Shop,10916,Ransomware,32950,Business,Retail,2022,2022,"10,000-49,999",0,0,0,0,TRUE,0,,TRUE,58,0
09/15/2021 12:00:00 AM,09/22/2021 12:00:00 AM,Unauthorized Access,09/13/2021 12:00:00 AM,,"Epik Holdings, Inc.",11011,,2040,Business,Web Services,2022,2022,"1,000-9,999",Unknown,,2,,FALSE,,,FALSE,7,Unknown
01/24/2021 12:00:00 AM,09/24/2021 12:00:00 AM,Cyberattack,01/24/2021 12:00:00 AM,01/24/2021 12:00:00 AM,Golden Entertainment,11012,Ransomware,3223,Business,Entertainment,2022,2022,"1,000-9,999",0,0,0,0,TRUE,0,,TRUE,243,0
08/17/2021 12:00:00 AM,08/24/2021 12:00:00 AM,Cyberattack,07/22/2021 12:00:00 AM,,T-Mobile USA,10856,Malware,2079648,Business,Telecommunications,2022,2022,"1,000,000+",Unknown,,26,,FALSE,,,FALSE,7,Unknown
09/14/2021 12:00:00 AM,09/24/2021 12:00:00 AM,Theft or Mistake,09-09-21 0:00,09-09-21 0:00,Zenith American Solutions,11033,,1687,Health,,2022,2022,"1,000-9,999",Jan-99,0,5,5,FALSE,0,5,FALSE,10,0
03/15/2021 12:00:00 AM,08/30/2021 12:00:00 AM,Unauthorized Access,03/13/2021 12:00:00 AM,,"Hyphen, LLC",11035,,1331,Finance,,2022,2022,"1,000-9,999",Unknown,,2,,FALSE,,,FALSE,168,Unknown
11/20/2020 12:00:00 AM,09/21/2021 12:00:00 AM,Cyberattack,03-11-20 0:00,12/15/2020 12:00:00 AM,"Dick Blick Holdings, Inc.",11040,Malware,690,Business,Retail,2022,2022,500-999,200-299,25,254,279,TRUE,279,,FALSE,305,200-299
03/30/2021 12:00:00 AM,09/24/2021 12:00:00 AM,Unauthorized Access,,08/27/2021 12:00:00 AM,"Hattrup & Associates, P.S.",11041,,2839,Finance,,2022,2022,"1,000-9,999",Unknown,150,,,TRUE,,,FALSE,178,Unknown
09-09-21 0:00,09/30/2021 12:00:00 AM,Unauthorized Access,05-02-20 0:00,05/17/2020 12:00:00 AM,"The Neiman Marcus Group, LLC (“NMG” or the “Company”)",11043,,67410,Business,Retail,2022,2022,"50,000-999,999",400-499,0,495,495,FALSE,15,480,FALSE,21,Jan-99
07-02-21 0:00,08-09-21 0:00,Cyberattack,,,"Spreadshirt, Inc.",11029,Ransomware,911,Business,Clothing,2022,2022,500-999,Unknown,,,,FALSE,,,FALSE,38,Unknown
04/24/2021 12:00:00 AM,10-08-21 0:00,Cyberattack,04/23/2021 12:00:00 AM,04/24/2021 12:00:00 AM,Smile Brands Inc.,11100,Ransomware,108927,Health,,2022,2022,"50,000-999,999",Jan-99,0,1,1,TRUE,1,,TRUE,167,Jan-99
08-10-21 0:00,10-08-21 0:00,Cyberattack,08-08-21 0:00,08-10-21 0:00,"ReproSource Fertility Diagnostics, Inc.",11101,Ransomware,7781,Health,,2022,2022,"1,000-9,999",Jan-99,0,2,2,TRUE,2,,TRUE,59,Jan-99
07-03-21 0:00,10-04-21 0:00,Unauthorized Access,07-01-21 0:00,10-05-21 0:00,Royell Manufacturing,11106,,1145,Business,Other,2022,2022,"1,000-9,999",Jan-99,94,2,96,TRUE,96,,FALSE,93,Jan-99
06/14/2021 12:00:00 AM,10-11-21 0:00,Cyberattack,06/14/2021 12:00:00 AM,06/15/2021 12:00:00 AM,University Medical Center of Southern Nevada (UMC),11113,Unclear/unknown,3572,Health,,2022,2022,"1,000-9,999",Jan-99,1,0,1,TRUE,1,,FALSE,119,Jan-99
06/25/2020 12:00:00 AM,10/13/2021 12:00:00 AM,Cyberattack,06/25/2020 12:00:00 AM,06/25/2020 12:00:00 AM,American Osteopathic Association,11124,Ransomware,4253,Non-Profit/Charity,,2022,2022,"1,000-9,999",0,0,0,0,TRUE,0,,TRUE,475,0
09-11-21 0:00,10/14/2021 12:00:00 AM,Unauthorized Access,09-11-21 0:00,09-11-21 0:00,The Public School and Education Employees Retirement Systems,11125,,532,Government,,2022,2022,500-999,0,0,0,0,TRUE,0,,TRUE,33,0
11/18/2020 12:00:00 AM,10/14/2021 12:00:00 AM,Cyberattack,07/21/2020 12:00:00 AM,12/19/2020 12:00:00 AM,"Elevated Title, LLC ",11126,Phishing,685,Business,Other,2022,2022,500-999,100-199,31,120,151,TRUE,151,,FALSE,330,100-199
09-08-21 0:00,10/18/2021 12:00:00 AM,Cyberattack,07-01-21 0:00,07-07-21 0:00,World Travel Holdings,11129,Ransomware,1692,Business,Hospitality,2022,2022,"1,000-9,999",Jan-99,0,69,69,FALSE,6,63,FALSE,40,Jan-99
07/15/2021 12:00:00 AM,10/20/2021 12:00:00 AM,Cyberattack,07/15/2021 12:00:00 AM,,Buddhist Tzu Chi Foundation,11130,Ransomware,582,Non-Profit/Charity,,2022,2022,500-999,Unknown,,0,,FALSE,,,FALSE,97,Unknown
08-05-21 0:00,10/21/2021 12:00:00 AM,Cyberattack,08-02-21 0:00,08-05-21 0:00,"Wallick & Volk, Inc.",11131,Malware,1625,Finance,,2022,2022,"1,000-9,999",Jan-99,0,3,3,TRUE,3,,TRUE,77,Jan-99
05/21/2021 12:00:00 AM,10/29/2021 12:00:00 AM,Cyberattack,05/21/2021 12:00:00 AM,05/21/2021 12:00:00 AM,"Goldwater Bank, N.A.",11192,Ransomware,762,Finance,,2022,2022,500-999,0,0,0,0,TRUE,0,,TRUE,161,0
03/16/2021 12:00:00 AM,10/21/2021 12:00:00 AM,Unauthorized Access,02-03-21 0:00,03/16/2021 12:00:00 AM,"SCUF Gaming International, LLC",11207,,691,Business,Manufacturing,2022,2022,500-999,Jan-99,0,41,41,TRUE,41,,TRUE,219,Jan-99
06/24/2021 12:00:00 AM,11/15/2021 12:00:00 AM,Cyberattack,,,Sea Mar Community Health Centers,11218,Unclear/unknown,628569,Health,,2022,2022,"50,000-999,999",Unknown,,,,FALSE,,,FALSE,144,Unknown
06-03-21 0:00,10/28/2021 12:00:00 AM,Cyberattack,06-03-21 0:00,06-03-21 0:00,"Terrier Media Buyer, Inc. dba Cox Media Group",11225,Ransomware,693,Business,Telecommunications,2022,2022,500-999,0,0,0,0,TRUE,0,,TRUE,147,0
09-01-21 0:00,11-08-21 0:00,Unauthorized Access,,09-12-21 0:00,"Insureon Holdings, LLC",11226,,671,Finance,,2022,2022,500-999,Unknown,11,,,TRUE,,,FALSE,68,Unknown
08-03-20 0:00,11-09-21 0:00,Unauthorized Access,07/31/2020 12:00:00 AM,08-04-20 0:00,Hoffman Construction Company,11232,,3078,Business,Construction,2022,2022,"1,000-9,999",Jan-99,1,3,4,TRUE,4,,FALSE,463,Jan-99
12/24/2020 12:00:00 AM,11-10-21 0:00,Cyberattack,12/24/2020 12:00:00 AM,02/15/2021 12:00:00 AM,Christensen O’Connor Johnson Kindness PLLC,11233,Malware,815,Business,Legal,2022,2022,500-999,Jan-99,53,0,53,TRUE,53,,FALSE,321,Jan-99
06/22/2021 12:00:00 AM,11-11-21 0:00,Unauthorized Access,02/18/2021 12:00:00 AM,06/29/2021 12:00:00 AM,Opportunity Council,11234,,664,Non-Profit/Charity,,2022,2022,500-999,100-199,7,124,131,TRUE,131,,FALSE,142,100-199
11/24/2020 12:00:00 AM,10/20/2021 12:00:00 AM,Cyberattack,,,Abeo Solutions Inc. d/b/a Crystal Practice Management,11235,Ransomware,6141,Health,,2022,2022,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,330,Unknown
07-02-21 0:00,10/20/2021 12:00:00 AM,Theft or Mistake,08/17/2020 12:00:00 AM,07-02-21 0:00,"J.B. Hunt Transport, Inc.",11236,,3798,Business,Transportation,2022,2022,"1,000-9,999",300-399,0,319,319,TRUE,319,,TRUE,110,300-399
08-08-21 0:00,10/27/2021 12:00:00 AM,Cyberattack,,,Primary Residential Mortgage,11237,Malware,1712,Finance,,2022,2022,"1,000-9,999",Unknown,,,,FALSE,,,FALSE,80,Unknown
10-09-21 0:00,11/22/2021 12:00:00 AM,Cyberattack,10-09-21 0:00,10/15/2021 12:00:00 AM,Boeing Employees Credit Union,11238,Skimmers,657,Finance,,2022,2022,500-999,Jan-99,6,0,6,TRUE,6,,FALSE,44,Jan-99
08-05-21 0:00,09/30/2021 12:00:00 AM,Unauthorized Access,07/26/2021 12:00:00 AM,07/28/2021 12:00:00 AM,LPL Financial LLC,11099,,992,Finance,,2022,2022,500-999,Jan-99,0,10,10,FALSE,2,8,FALSE,56,Jan-99
10/22/2021 12:00:00 AM,11/16/2021 12:00:00 AM,Cyberattack,09/26/2020 12:00:00 AM,10/27/2021 12:00:00 AM,"Diode Dynamics, L.L.C.",11256,Skimmers,1462,Business,Retail,2022,2022,"1,000-9,999",300-399,5,391,396,TRUE,396,,FALSE,25,300-399
09-04-21 0:00,11/18/2021 12:00:00 AM,Cyberattack,08/29/2021 12:00:00 AM,09-04-21 0:00,"Utah Imaging Associates, Inc.",11257,Ransomware,895,Health,,2022,2022,500-999,Jan-99,0,6,6,TRUE,6,,TRUE,75,Jan-99
04/19/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Cyberattack,04/19/2021 12:00:00 AM,04/20/2021 12:00:00 AM,One Community Health,11259,Ransomware,7945,Health,,2022,2022,"1,000-9,999",Jan-99,1,0,1,TRUE,1,,FALSE,217,Jan-99
02-08-21 0:00,11/22/2021 12:00:00 AM,Cyberattack,01/19/2021 12:00:00 AM,01/29/2021 12:00:00 AM,Astoria Company LLC,11260,Other,22095,Business,Web Services,2022,2022,"10,000-49,999",Jan-99,0,20,20,FALSE,10,10,FALSE,287,Jan-99
08-06-21 0:00,11/29/2021 12:00:00 AM,Cyberattack,05/24/2021 12:00:00 AM,07/28/2021 12:00:00 AM,"DNA Diagnostics Center, Inc.",11269,Ransomware,4278,Business,Other,2022,2022,"1,000-9,999",Jan-99,0,74,74,FALSE,65,9,FALSE,115,Jan-99
09-07-21 0:00,11/30/2021 12:00:00 AM,Cyberattack,08-08-21 0:00,08-08-21 0:00,"Cedar Grove Composting, Inc.",11271,Ransomware,1596,Business,Other,2022,2022,"1,000-9,999",Jan-99,0,30,30,FALSE,0,30,FALSE,84,0
11-03-21 0:00,12-01-21 0:00,Cyberattack,09/19/2021 12:00:00 AM,09/22/2021 12:00:00 AM,"HealthCare, Inc. ",11272,Unclear/unknown,625,Health,,2022,2022,500-999,Jan-99,0,45,45,FALSE,3,42,FALSE,28,Jan-99
06-10-21 0:00,12-03-21 0:00,Cyberattack,05/25/2021 12:00:00 AM,06-10-21 0:00,American Council for International Studies ,11273,Malware,3712,Business,Other,2022,2022,"1,000-9,999",Jan-99,0,16,16,TRUE,16,,TRUE,176,Jan-99
07/16/2021 12:00:00 AM,12-09-21 0:00,Cyberattack,07/13/2021 12:00:00 AM,07/16/2021 12:00:00 AM,"Mor Furniture for Less, Inc.",11274,Ransomware,731,Business,Other,2022,2022,500-999,Jan-99,0,3,3,TRUE,3,,TRUE,146,Jan-99
11-11-21 0:00,12-10-21 0:00,Unauthorized Access,10/25/2021 12:00:00 AM,11-11-21 0:00,"BioPlus Specialty Pharmacy Services, LLC",11275,,13357,Health,,2022,2022,"10,000-49,999",Jan-99,0,17,17,TRUE,17,,TRUE,29,Jan-99
11/17/2021 12:00:00 AM,11/23/2021 12:00:00 AM,Cyberattack,09-06-21 0:00,,"GoDaddy.com, LLC",11279,Malware,9581,Business,Web Services,2022,2022,"1,000-9,999",Unknown,,72,,FALSE,,,FALSE,6,Unknown
08/27/2021 12:00:00 AM,11/30/2021 12:00:00 AM,Cyberattack,08/25/2021 12:00:00 AM,08/27/2021 12:00:00 AM,Seneca Family of Agencies,11281,Malware,1313,Health,,2022,2022,"1,000-9,999",Jan-99,0,2,2,TRUE,2,,TRUE,95,Jan-99
09/28/2021 12:00:00 AM,12-06-21 0:00,Cyberattack,09/28/2021 12:00:00 AM,,"Pawn America Minnesota, LLC",11282,Ransomware,748,Business,Retail,2022,2022,500-999,Unknown,,0,,FALSE,,,FALSE,69,Unknown
11-12-21 0:00,12/16/2021 12:00:00 AM,Cyberattack,11-11-21 0:00,11-12-21 0:00,"Cirrus Asset Management, Inc.",11285,Ransomware,568,Business,Other,2022,2022,500-999,Jan-99,0,1,1,TRUE,1,,TRUE,34,Jan-99
10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,10-01-21 0:00,,"Tennis Warehouse, LLC",11286,,18228,Business,Retail,2022,2022,"10,000-49,999",Unknown,,14,,FALSE,,,FALSE,63,Unknown
10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,10-01-21 0:00,,"Tackle Warehouse, LLC",11287,,10942,Business,Retail,2022,2022,"10,000-49,999",Unknown,,14,,FALSE,,,FALSE,63,Unknown
10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,10-01-21 0:00,,"Running Warehouse, LLC",11288,,17556,Business,Retail,2022,2022,"10,000-49,999",Unknown,,14,,FALSE,,,FALSE,63,Unknown
10/15/2021 12:00:00 AM,12/17/2021 12:00:00 AM,Theft or Mistake,10-01-21 0:00,,"Skate Warehouse, LLC",11289,,8655,Business,Retail,2022,2022,"1,000-9,999",Unknown,,14,,FALSE,,,FALSE,63,Unknown
08-12-21 0:00,12/17/2021 12:00:00 AM,Cyberattack,02-12-21 0:00,10/26/2021 12:00:00 AM,Heirloom Roses,11299,Malware,3118,Business,Retail,2022,2022,"1,000-9,999",200-299,75,181,256,TRUE,256,,FALSE,127,200-299
11/19/2021 12:00:00 AM,01-07-22 0:00,Cyberattack,11/13/2021 12:00:00 AM,,"BearTooth Mapping, Inc.",11303,Malware,4774,Business,Software,2022,2022,"1,000-9,999",Unknown,,6,,FALSE,,,FALSE,49,Unknown
10-10-21 0:00,12/30/2021 12:00:00 AM,Cyberattack,11-01-19 0:00,08/31/2021 12:00:00 AM,Penn LLC d/b/a PulseTV,11304,Malware,4302,Business,Retail,2022,2022,"1,000-9,999",500+,0,709,709,FALSE,669,40,FALSE,81,500+
11/16/2021 12:00:00 AM,12/20/2021 12:00:00 AM,Cyberattack,08/17/2021 12:00:00 AM,10-11-21 0:00,"J.C. Penney Corporation, Inc. Pension Plan",11305,Ransomware,1147,Business,Retail,2022,2022,"1,000-9,999",Jan-99,0,91,91,FALSE,55,36,FALSE,34,Jan-99
11-01-21 0:00,12/22/2021 12:00:00 AM,Cyberattack,04-01-21 0:00,11-01-21 0:00,Pro Wrestling Tees,11306,Malware,581,Business,Clothing,2022,2022,500-999,200-299,0,214,214,TRUE,214,,TRUE,51,200-299
12-12-21 0:00,12/30/2021 12:00:00 AM,Cyberattack,12-07-21 0:00,12-12-21 0:00,"McMenamins, Inc.",11321,Ransomware,4693,Business,Hospitality,2022,2022,"1,000-9,999",Jan-99,0,5,5,TRUE,5,,TRUE,18,Jan-99
10/19/2021 12:00:00 AM,01-02-22 0:00,Cyberattack,10/15/2021 12:00:00 AM,10/19/2021 12:00:00 AM,North Broward Hospital District d/b/a Broward Health,11322,Malware,1168,Health,,2022,2022,"1,000-9,999",Jan-99,0,4,4,TRUE,4,,TRUE,75,Jan-99
09/27/2021 12:00:00 AM,01-03-22 0:00,Cyberattack,,09/27/2021 12:00:00 AM,Ravkoo,11323,Other,5729,Health,,2022,2022,"1,000-9,999",Unknown,0,,,TRUE,,,TRUE,98,Unknown
11-09-21 0:00,01-07-22 0:00,Cyberattack,11-02-21 0:00,11-09-21 0:00,Medical Review Institute of America,11331,Malware,3225,Health,,2022,2022,"1,000-9,999",Jan-99,0,7,7,TRUE,7,,TRUE,59,Jan-99
12/21/2021 12:00:00 AM,01/19/2022 12:00:00 AM,Cyberattack,,12/21/2021 12:00:00 AM,Spokane Regional Health District,11332,Phishing,1058,Government,,2022,2022,"1,000-9,999",Unknown,0,,,TRUE,,,TRUE,29,Unknown
12/21/2021 12:00:00 AM,01/19/2022 12:00:00 AM,Cyberattack,02-02-21 0:00,03/22/2021 12:00:00 AM,"LendUS, LLC",11336,Phishing,696,Finance,,2022,2022,500-999,300-399,0,322,322,FALSE,48,274,FALSE,29,Jan-99
12/30/2021 12:00:00 AM,01/21/2022 12:00:00 AM,Theft or Mistake,12/27/2021 12:00:00 AM,,Boeing Employees' Credit Union,11337,,2187,Finance,,2022,2022,"1,000-9,999",Unknown,,3,,FALSE,,,FALSE,22,Unknown
12-07-21 0:00,01/21/2022 12:00:00 AM,Cyberattack,03/26/2020 12:00:00 AM,04-07-21 0:00,"Nuna Baby Essentials, Inc. ",11374,Other,816,Business,Retail,2022,2022,500-999,500+,0,621,621,FALSE,377,244,FALSE,45,300-399
10/28/2021 12:00:00 AM,12-09-21 0:00,Cyberattack,10/24/2021 12:00:00 AM,11/24/2021 12:00:00 AM,Title Guaranty Company of Lewis County,11392,Ransomware,1109,Business,Other,2022,2022,"1,000-9,999",Jan-99,27,4,31,TRUE,31,,FALSE,42,Jan-99
12/14/2021 12:00:00 AM,01/25/2022 12:00:00 AM,Cyberattack,12-09-21 0:00,12-10-21 0:00,Aditi Consulting,11393,Other,918,Business,Professional Services,2022,2022,500-999,Jan-99,0,5,5,FALSE,1,4,FALSE,42,Jan-99
08/16/2021 12:00:00 AM,01/28/2022 12:00:00 AM,Cyberattack,08/16/2021 12:00:00 AM,08/17/2021 12:00:00 AM,Accutech Systems Corporation,11394,Ransomware,1376,Business,Software,2022,2022,"1,000-9,999",Jan-99,1,0,1,TRUE,1,,FALSE,165,Jan-99
07-01-21 0:00,12/14/2021 12:00:00 AM,Cyberattack,06/25/2021 12:00:00 AM,08-10-21 0:00,"Cities Digital, Inc.",11422,Malware,3000,Business,Professional Services,2022,2022,"1,000-9,999",Jan-99,40,6,46,TRUE,46,,FALSE,166,Jan-99
11/18/2021 12:00:00 AM,12/29/2021 12:00:00 AM,Cyberattack,10/27/2021 12:00:00 AM,10/30/2021 12:00:00 AM,"Innovations Group, Inc.",11423,Malware,772,Health,,2022,2022,500-999,Jan-99,0,22,22,FALSE,3,19,FALSE,41,Jan-99
11/18/2021 12:00:00 AM,01/28/2022 12:00:00 AM,Cyberattack,11/22/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Keller Supply Company,11424,Ransomware,2486,Business,Retail,2022,2022,"1,000-9,999",0,4,-4,0,TRUE,0,,FALSE,71,0
09-08-20 0:00,01/29/2022 12:00:00 AM,Cyberattack,09-03-20 0:00,09-08-20 0:00,Fairmount Memorial Association,11425,Ransomware,6909,Business,Other,2022,2022,"1,000-9,999",Jan-99,0,5,5,TRUE,5,,TRUE,508,Jan-99
11/23/2021 12:00:00 AM,01/31/2022 12:00:00 AM,Unauthorized Access,10/28/2021 12:00:00 AM,11/15/2021 12:00:00 AM,"Unum Group (""Unum"")",11427,,1610,Business,Other,2022,2022,"1,000-9,999",Jan-99,0,26,26,FALSE,18,8,FALSE,69,Jan-99
09/16/2021 12:00:00 AM,01/31/2022 12:00:00 AM,Theft or Mistake,,,American Marriage Ministries,11428,,16727,Non-Profit/Charity,,2022,2022,"10,000-49,999",Unknown,,,,FALSE,,,FALSE,137,Unknown
12/29/2021 12:00:00 AM,02-09-22 0:00,Cyberattack,,12/29/2021 12:00:00 AM,WA State Department of Transportation,11442,Other,2249,Government,,2022,2022,"1,000-9,999",Unknown,0,,,TRUE,,,TRUE,42,Unknown
02/20/2021 12:00:00 AM,02-11-22 0:00,Cyberattack,01/22/2021 12:00:00 AM,02/20/2021 12:00:00 AM,"DPI Specialty Foods, Inc.",11443,Malware,610,Business,Other,2022,2022,500-999,Jan-99,0,29,29,TRUE,29,,TRUE,356,Jan-99
09/30/2020 12:00:00 AM,02/15/2022 12:00:00 AM,Cyberattack,04-09-20 0:00,10/22/2020 12:00:00 AM,Comprehensive Health Services,11450,Other,2785,Health,,2022,2022,"1,000-9,999",100-199,22,174,196,TRUE,196,,FALSE,503,100-199
01/18/2022 12:00:00 AM,02/18/2022 12:00:00 AM,Cyberattack,12/21/2021 12:00:00 AM,01-03-22 0:00,Virginia Mason Medical Center,11451,Phishing,3000,Health,,2022,2022,"1,000-9,999",Jan-99,0,28,28,FALSE,13,15,FALSE,31,Jan-99
07/21/2021 12:00:00 AM,02/18/2022 12:00:00 AM,Cyberattack,07/15/2021 12:00:00 AM,07/21/2021 12:00:00 AM,"Welfare & Pension Administration Service, Inc. (WPAS)",11452,Malware,103557,Business,Professional Services,2022,2022,"50,000-999,999",Jan-99,0,6,6,TRUE,6,,TRUE,212,Jan-99
11/22/2021 12:00:00 AM,02/22/2022 12:00:00 AM,Unauthorized Access,11/18/2021 12:00:00 AM,11/22/2021 12:00:00 AM,Logan Health Medical Center,11453,,3575,Health,,2022,2022,"1,000-9,999",Jan-99,0,4,4,TRUE,4,,TRUE,92,Jan-99
11/26/2021 12:00:00 AM,02/23/2022 12:00:00 AM,Cyberattack,11/23/2021 12:00:00 AM,11/23/2021 12:00:00 AM,"Creative Services, Inc., on behalf of relevant data owners",13146,Other,1311,Business,Professional Services,2022,2022,"1,000-9,999",Jan-99,0,3,3,FALSE,0,3,FALSE,89,0
01/24/2022 12:00:00 AM,02/24/2022 12:00:00 AM,Unauthorized Access,,,Washington State Department of Licensing,13147,,483904,Government,,2022,2022,"50,000-999,999",Unknown,,,,FALSE,,,FALSE,31,Unknown
12/26/2021 12:00:00 AM,03-04-22 0:00,Cyberattack,12/17/2021 12:00:00 AM,12/26/2021 12:00:00 AM,"Wagstaff, Inc.",13148,Ransomware,2028,Business,Manufacturing,2022,2022,"1,000-9,999",Jan-99,0,9,9,TRUE,9,,TRUE,68,Jan-99
12/20/2021 12:00:00 AM,03-11-22 0:00,Unauthorized Access,12-06-20 0:00,12/20/2020 12:00:00 AM,"American Financial Resources, Inc.",13162,,6581,Finance,,2022,2022,"1,000-9,999",300-399,0,379,379,FALSE,14,365,FALSE,81,Jan-99
07-05-21 0:00,03/15/2022 12:00:00 AM,Cyberattack,07-02-21 0:00,07-04-21 0:00,Chelan Douglas Health District,13163,Malware,108906,Health,,2022,2022,"50,000-999,999",Jan-99,0,3,3,FALSE,2,1,FALSE,253,Jan-99
09-03-21 0:00,03/14/2022 12:00:00 AM,Cyberattack,09-03-21 0:00,09-03-21 0:00,Marker Group Inc.,13164,Ransomware,1493,Business,Professional Services,2022,2022,"1,000-9,999",0,0,0,0,TRUE,0,,TRUE,192,0
02-06-22 0:00,03/16/2022 12:00:00 AM,Unauthorized Access,01/13/2022 12:00:00 AM,02-06-22 0:00,Sarku Japan,13215,Other,729,Business,Other,2022,2022,500-999,Jan-99,0,24,24,TRUE,24,,TRUE,38,Jan-99
12-06-21 0:00,03/18/2022 12:00:00 AM,Unauthorized Access,10/27/2021 12:00:00 AM,12-07-21 0:00,"Lakeview Loan Servicing, LLC",13216,,156630,Finance,,2022,2022,"50,000-999,999",Jan-99,1,40,41,TRUE,41,,FALSE,102,Jan-99
02/24/2022 12:00:00 AM,03/21/2022 12:00:00 AM,Cyberattack,02/23/2022 12:00:00 AM,03/23/2022 12:00:00 AM,Spokane Regional Health District,13217,Phishing,1260,Government,,2022,2022,"1,000-9,999",Jan-99,27,1,28,TRUE,28,,FALSE,25,Jan-99
08-01-21 0:00,03/21/2022 12:00:00 AM,Unauthorized Access,07/20/2021 12:00:00 AM,09-02-21 0:00,"Morley Companies, Inc.",13221,,42633,Business,Other,2022,2022,"10,000-49,999",Jan-99,32,12,44,TRUE,44,,FALSE,232,Jan-99
11-12-21 0:00,03/22/2022 12:00:00 AM,Cyberattack,11-10-21 0:00,11/17/2021 12:00:00 AM,"Horizon Actuarial Services, LLC",13222,Other,53256,Business,Professional Services,2022,2022,"50,000-999,999",Jan-99,5,2,7,TRUE,7,,FALSE,130,Jan-99
03-04-21 0:00,03/23/2022 12:00:00 AM,Cyberattack,09-08-20 0:00,11/24/2021 12:00:00 AM,"Leerburg Enterprises, Inc.",13223,Skimmers,634,Business,Retail,2022,2022,500-999,400-499,265,177,442,TRUE,442,,FALSE,384,400-499
03-10-22 0:00,03/25/2022 12:00:00 AM,Cyberattack,07/14/2021 12:00:00 AM,08/19/2021 12:00:00 AM,"Christie Business Holdings Company, P.C.",13227,Phishing,694,Health,,2022,2022,500-999,200-299,0,239,239,FALSE,36,203,FALSE,15,Jan-99
10-03-21 0:00,03/25/2022 12:00:00 AM,Cyberattack,09/30/2021 12:00:00 AM,10-04-21 0:00,"Marten Transport, Ltd.",13228,Ransomware,521,Business,Shipping,2022,2022,500-999,Jan-99,1,3,4,TRUE,4,,FALSE,173,Jan-99
02/18/2022 12:00:00 AM,04-05-22 0:00,Unauthorized Access,10-09-21 0:00,02/18/2022 12:00:00 AM,Sterling Valley Systems d/b/a Inntopia,13263,,13396,Business,Software,2022,2022,"10,000-49,999",100-199,0,132,132,TRUE,132,,TRUE,46,100-199
12-06-21 0:00,04-06-22 0:00,Unauthorized Access,10/27/2021 12:00:00 AM,12-07-21 0:00,"Pingora Loan Servicing, LLC",13264,,52606,Finance,,2022,2022,"50,000-999,999",Jan-99,1,40,41,TRUE,41,,FALSE,121,Jan-99
07-04-21 0:00,04-06-22 0:00,Cyberattack,02-02-21 0:00,07-09-21 0:00,"DialAmerica Marketing, Inc.",13265,Ransomware,621,Business,Other,2022,2022,500-999,100-199,5,152,157,TRUE,157,,FALSE,276,100-199
02-04-22 0:00,04-07-22 0:00,Cyberattack,02-04-22 0:00,,PBS Engineering and Environmental,13270,Ransomware,691,Business,Manufacturing,2022,2022,500-999,Unknown,,0,,FALSE,,,FALSE,62,Unknown
06/28/2021 12:00:00 AM,04-08-22 0:00,Unauthorized Access,06/28/2021 12:00:00 AM,06/28/2021 12:00:00 AM,Stevens & Lee,13271,,1028,Business,Legal,2022,2022,"1,000-9,999",0,0,0,0,TRUE,0,,TRUE,284,0
01-08-22 0:00,04-12-22 0:00,Unauthorized Access,12/28/2021 12:00:00 AM,01-08-22 0:00,Illuminate Education,13290,,1743,Education,,2022,2022,"1,000-9,999",Jan-99,0,11,11,TRUE,11,,TRUE,94,Jan-99
02-05-22 0:00,04/14/2022 12:00:00 AM,Cyberattack,02-02-22 0:00,02-03-22 0:00,"AUTOPAY Direct, Inc. ",13291,Ransomware,831,Finance,,2022,2022,500-999,Jan-99,0,3,3,FALSE,1,2,FALSE,68,Jan-99
